ID_Environmental,OTU_10,OTU_24,OTU_17316,OTU_124,OTU_196,OTU_111,OTU_16,OTU_20,OTU_198,OTU_146,OTU_28942,OTU_161,OTU_115,OTU_5864,OTU_3293,OTU_62,OTU_777,OTU_288,OTU_352,OTU_937,OTU_6567,OTU_687,OTU_68,OTU_131,OTU_102,OTU_81,OTU_371,OTU_734,OTU_709,OTU_45,OTU_74,OTU_60,OTU_794,OTU_8182,OTU_5974,OTU_109,OTU_443,OTU_104,OTU_41,OTU_338,OTU_123,OTU_385,OTU_35370,OTU_11839,OTU_56,OTU_700,OTU_202,OTU_531,OTU_3018,OTU_310,OTU_1110,OTU_130,OTU_3921,OTU_9326,OTU_1534,OTU_466,OTU_1141,OTU_22,OTU_255,OTU_249,OTU_26,OTU_76,OTU_4343,OTU_343,OTU_18949,OTU_1758,OTU_157,OTU_17814,OTU_264,OTU_107,OTU_75,OTU_24244,OTU_17160,OTU_2940,OTU_173,OTU_41795,OTU_137,OTU_9648,OTU_899,OTU_98,OTU_191,OTU_138,OTU_6625,OTU_9846,OTU_6640,OTU_12506,OTU_3161,OTU_1008,OTU_117,OTU_727,OTU_30,OTU_863,OTU_212,OTU_4995,OTU_2811,OTU_225,OTU_186,OTU_144,OTU_4497,OTU_1517,OTU_454,OTU_354,OTU_1529,OTU_4735,OTU_1981,OTU_638,OTU_71,OTU_52,OTU_323,OTU_297,OTU_22664,OTU_2859,OTU_423,OTU_589,OTU_508,OTU_11937,OTU_42268,OTU_7081,OTU_193,OTU_940,OTU_40882,OTU_170,OTU_205,OTU_3072,OTU_67,OTU_142,OTU_6462,OTU_286,OTU_327,OTU_682,OTU_228,OTU_265,OTU_254,OTU_6879,OTU_7783,OTU_13072,OTU_854,OTU_132,OTU_110,OTU_335,OTU_8934,OTU_6526,OTU_119,OTU_116,OTU_450,OTU_38515,OTU_417,OTU_3109,OTU_316,OTU_332,OTU_19226,OTU_294,OTU_270,OTU_94,OTU_494,OTU_344,OTU_2568,OTU_83,OTU_359,OTU_9659,OTU_1412,OTU_710,OTU_6018,OTU_1181,OTU_35,OTU_5201,OTU_5164,OTU_262,OTU_416,OTU_1233,OTU_7213,OTU_5482,OTU_214,OTU_1416,OTU_1459,OTU_279,OTU_253,OTU_238,OTU_10810,OTU_1282,OTU_18647,OTU_2372,OTU_337,OTU_655,OTU_42608,OTU_199,OTU_424,OTU_2813,OTU_151,OTU_154,OTU_438,OTU_414,OTU_407,OTU_1384,OTU_5987,OTU_2916,OTU_92,OTU_285,OTU_165,OTU_783,OTU_2128,OTU_349,OTU_662,OTU_2106,OTU_326,OTU_22557,OTU_784,OTU_236,OTU_203,OTU_28492,OTU_2592,OTU_37593,OTU_14640,OTU_1524,OTU_156,OTU_184,OTU_24926,OTU_7748,OTU_6820,OTU_27847,OTU_25205,OTU_672,OTU_701,OTU_12047,OTU_633,OTU_147,OTU_12102,OTU_572,OTU_27975,OTU_135,OTU_36249,OTU_301,OTU_302,OTU_20918,OTU_5959,OTU_10913,OTU_120,OTU_103,OTU_5357,OTU_6387,OTU_7247,OTU_33045,OTU_47,OTU_23,OTU_18203,OTU_2634,OTU_12273,OTU_213,OTU_31027,OTU_222,OTU_391,OTU_28747,OTU_290,OTU_160,OTU_1748,OTU_26184,OTU_2226,OTU_298,OTU_30959,OTU_1087,OTU_613,OTU_70,OTU_3213,OTU_503,OTU_3504,OTU_1770,OTU_16719,OTU_3704,OTU_599,OTU_86,OTU_259,OTU_33,OTU_25687,OTU_1817,OTU_18635,OTU_860,OTU_766,OTU_25101,OTU_1891,OTU_18910,OTU_50,OTU_43364,OTU_11266,OTU_693,OTU_4034,OTU_2172,OTU_42001,OTU_960,OTU_564,OTU_800,OTU_3542,OTU_5178,OTU_24690,OTU_1731,OTU_512,OTU_881,OTU_26152,OTU_1322,OTU_39105,OTU_209,OTU_483,OTU_519,OTU_7973,OTU_207,OTU_1589,OTU_1614,OTU_811,OTU_20754,OTU_752,OTU_10813,OTU_2073,OTU_22324,OTU_217,OTU_287,OTU_34164,OTU_698,OTU_2784,OTU_36189,OTU_7421,OTU_139,OTU_1019,OTU_1715,OTU_912,OTU_300,OTU_2676,OTU_18652,OTU_341,OTU_1025,OTU_379,OTU_1139,OTU_1078,OTU_1600,OTU_5704,OTU_7385,OTU_447,OTU_40042,OTU_1562,OTU_26011,OTU_935,OTU_1574,OTU_1273,OTU_208,OTU_21267,OTU_627,OTU_435,OTU_257,OTU_1212,OTU_24223,OTU_59,OTU_9452,OTU_439,OTU_14779,OTU_188,OTU_631,OTU_15001,OTU_6457,OTU_8642,OTU_307,OTU_1131,OTU_11503,OTU_292,OTU_1657,OTU_605,OTU_21850,OTU_445,OTU_21325,OTU_1164,OTU_7013,OTU_1195,OTU_21010,OTU_477,OTU_229,OTU_69,OTU_176,OTU_2920,OTU_835,OTU_762,OTU_660,OTU_877,OTU_35535,OTU_243,OTU_810,OTU_36092,OTU_5857,OTU_11827,OTU_541,OTU_8853,OTU_552,OTU_26244,OTU_3116,OTU_5921,OTU_19665,OTU_4466,OTU_8266,OTU_639,OTU_37016,OTU_2206,OTU_9832,OTU_348,OTU_397,OTU_654,OTU_14638,OTU_461,OTU_16330,OTU_29171,OTU_2778,OTU_3021,OTU_827,OTU_1267,OTU_595,OTU_640,OTU_731,OTU_402,OTU_1020,OTU_330,OTU_27201,OTU_4130,OTU_22252,OTU_16002,OTU_3122,OTU_808,OTU_340,OTU_3279,OTU_41662,OTU_18050,OTU_567,OTU_2329,OTU_2630,OTU_13249,OTU_93,OTU_526,OTU_971,OTU_4842,OTU_277,OTU_383,OTU_590,OTU_7537,OTU_4351,OTU_3012,OTU_476,OTU_38449,OTU_458,OTU_39447,OTU_560,OTU_369,OTU_3527,OTU_25497,OTU_272,OTU_743,OTU_1475,OTU_2532,OTU_1866,OTU_27162,OTU_17730,OTU_4226,OTU_9257,OTU_1474,OTU_19940,OTU_2065,OTU_1104,OTU_702,OTU_588,OTU_695,OTU_6158,OTU_7504,OTU_2527,OTU_2844,OTU_2038,OTU_1539,OTU_42423,OTU_23293,OTU_2097,OTU_413,OTU_816,OTU_543,OTU_22401,OTU_40614,OTU_26725,OTU_2030,OTU_158,OTU_149,OTU_89,OTU_234,OTU_4829,OTU_4719,OTU_4809,OTU_7634,OTU_347,OTU_496,OTU_210,OTU_5832,OTU_528,OTU_1325,OTU_2511,OTU_1302,OTU_1156,OTU_7962,OTU_26721,OTU_5515,OTU_9207,OTU_1637,OTU_206,OTU_7807,OTU_20167,OTU_3763,OTU_998,OTU_618,OTU_961,OTU_3160,OTU_37856,OTU_882
199,16,34,16,6,4,5,132,57,7,2,21,7,3,10,1,24,1,4,15,1,16,0,4,5,5,3,3,4,4,56,88,16,2,8,0,0,14,3,29,14,2,0,2,47,4,13,1,21,1,19,9,10,2,10,2,10,1,28,47,2,15,7,1,1,29,5,2,0,5,24,115,7,3,4,0,2,0,1,0,65,32,11,13,4,8,0,0,1,17,1,2,5,17,6,2,7,0,7,1,14,19,9,9,4,0,1,71,13,83,3,11,0,5,1,7,6,6,3,0,1,0,1,1,1,30,11,4,7,1,20,3,1,17,1,5,2,4,1,1,6,5,0,55,0,0,12,6,50,29,1,3,3,2,1,0,4,0,7,0,1,2,6,0,4,111,8,3,0,5,8,0,1,22,0,2,14,8,12,15,6,0,51,11,9,2,0,0,8,5,4,36,2,3,1,1,19,0,0,1,5,3,93,0,3,19,9,1,3,7,0,2,0,0,1,45,0,0,1,73,4,3,0,1,2,12,1,4,1,0,10,0,0,0,0,1,2,0,0,6,3,1,0,200,88,23,0,10,0,0,20,1,3,1,0,12,5,4,7,0,23,16,0,91,6,14,3,0,4,4,34,21,0,4,5,0,0,0,1,2,2,68,6,14,3,0,0,0,0,0,7,4,6,4,6,0,0,2,12,4,16,3,2,0,1,2,0,13,0,1,0,1,7,1,14,3,28,2,0,1,0,15,8,8,3,0,8,2,2,8,2,1,0,0,2,2,1,1,3,0,36,9,10,16,1,0,2,0,2,25,12,8,1,1,3,0,0,1,3,0,0,2,2,163,5,3,1,0,0,0,2,47,0,17,0,12,0,0,0,0,93,14,1,7,17,12,0,6,8,5,6,1,3,7,1,0,0,4,0,1,24,0,1,0,6,5,0,2,0,1,2,23,6,6,0,1,0,3,3,5,3,0,0,7,0,1,1,1,0,0,1,0,1,0,1,12,1,0,1,3,0,0,80,8,11,0,0,1,1,11,12,2,0,3,1,2,1,2,0,0,1,0,0,0,0,5,0,2,1,0,1,1,8,0,1,0,1,1,1,5,36,0,0,12,7,0,1,0,47,0,0,1,8,1,0,4,0,10,0,2,0,1,36,4,1,2,1,0,5,3,1,3
200,1,6,8,6,1,12,233,52,0,16,64,18,0,14,1,26,1,0,27,3,11,2,2,14,9,2,4,1,1,15,18,10,14,0,0,0,30,10,2,8,5,3,5,20,2,9,2,11,4,6,4,8,4,7,2,6,9,197,46,2,4,3,6,1,19,12,2,3,2,33,40,13,12,8,3,3,0,3,1,39,70,2,3,8,27,2,0,0,136,1,0,9,4,3,1,9,1,4,0,59,8,6,5,15,6,8,56,0,50,9,3,0,0,10,0,15,17,4,0,1,0,1,5,0,7,0,3,0,0,4,2,0,37,24,2,1,2,2,0,0,6,1,8,0,3,3,1,26,37,2,2,4,5,2,2,1,6,19,0,0,1,3,0,1,55,2,0,0,1,2,0,0,2,2,5,9,1,6,4,3,0,13,65,10,0,0,2,0,3,3,104,2,1,1,0,6,0,0,1,5,2,21,0,12,5,2,5,2,9,1,9,5,4,6,28,0,0,2,94,7,5,0,2,1,12,0,0,1,2,5,0,0,4,0,0,1,0,19,3,14,9,0,53,139,44,0,10,0,0,3,1,7,1,0,4,8,1,61,0,28,16,0,29,31,7,1,0,5,0,7,48,0,1,0,0,3,0,0,1,0,154,4,25,5,0,0,0,0,1,1,7,1,8,1,0,4,1,0,7,3,0,6,0,1,0,4,4,2,2,2,1,5,3,2,1,1,1,0,1,0,25,11,31,7,2,2,4,0,5,3,0,0,0,1,1,0,0,5,0,6,11,24,21,0,0,1,1,5,12,5,3,0,0,19,7,1,1,1,0,0,9,2,13,4,12,0,2,0,0,0,13,0,81,0,35,1,0,0,0,206,3,1,23,9,9,0,0,1,10,4,0,2,0,2,0,0,9,0,0,16,0,0,0,2,6,0,1,2,6,0,2,8,5,0,1,2,5,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,91,58,26,0,0,0,0,9,1,2,0,0,0,3,0,0,0,2,5,0,0,0,0,6,0,2,2,4,2,0,31,2,0,0,4,1,1,1,1,0,0,2,3,0,1,0,55,0,0,5,5,0,0,0,0,5,0,0,0,1,162,0,0,1,0,0,4,1,5,0
201,35,32,16,56,17,28,140,47,24,17,45,63,4,7,2,34,3,5,36,6,7,4,10,13,18,15,10,2,15,26,39,25,14,1,8,2,5,4,78,11,16,2,15,30,11,5,8,15,10,60,9,13,1,15,6,10,6,133,57,9,25,14,3,4,15,20,11,6,12,53,52,10,2,4,16,6,1,11,3,22,56,4,3,11,12,3,0,0,62,5,17,3,12,14,0,68,2,2,2,39,8,15,23,3,6,3,96,0,0,0,2,1,6,5,4,11,4,2,9,3,3,4,1,1,63,1,3,0,2,5,7,1,20,5,10,1,4,3,0,1,1,1,9,3,24,6,15,29,35,1,1,4,12,10,0,2,4,32,0,1,3,8,5,7,54,2,5,1,1,2,1,0,9,6,2,2,2,16,2,4,1,32,22,18,2,0,4,5,2,4,60,3,3,8,0,19,1,3,0,6,2,70,0,6,8,0,1,6,8,6,3,9,7,1,33,1,5,5,25,2,4,0,2,8,51,3,1,18,7,23,1,7,2,2,0,1,9,10,2,14,12,1,99,84,24,0,40,5,2,1,3,4,6,0,22,2,1,16,0,24,10,0,64,7,9,3,1,0,6,138,20,0,3,0,2,3,3,8,3,3,85,14,14,14,5,2,5,0,2,1,9,5,1,4,2,4,1,2,10,63,6,10,0,15,0,0,2,0,1,4,0,49,11,3,5,4,1,1,1,1,37,11,24,9,2,5,0,1,11,0,9,1,0,0,0,3,2,2,3,32,64,9,15,0,0,5,0,5,16,3,8,0,0,6,18,2,3,1,0,3,28,0,4,3,4,1,0,0,0,6,4,0,18,0,16,1,1,1,16,152,2,2,28,19,5,0,7,8,5,6,2,0,2,0,3,0,0,2,0,15,0,4,0,3,8,5,5,5,0,2,2,10,1,0,5,0,6,1,1,5,3,4,5,1,0,5,2,5,2,25,10,0,4,2,2,1,3,2,3,1,1,22,21,18,2,5,0,0,3,1,3,0,1,5,0,3,7,0,0,4,0,0,1,0,3,1,5,3,1,0,1,21,0,4,6,2,1,1,0,0,1,6,1,1,5,9,0,28,1,0,5,5,4,0,7,0,7,3,4,0,1,37,1,1,0,20,0,8,0,1,2
202,10,8,11,34,1,11,351,102,1,24,84,47,2,18,0,22,8,2,99,30,3,2,4,11,12,20,8,0,3,24,35,21,8,0,0,1,9,13,5,14,0,0,3,99,4,32,7,7,11,78,3,2,0,11,1,10,18,23,39,12,5,2,4,11,39,5,0,3,0,43,29,34,4,40,11,1,0,14,2,26,62,15,2,22,24,2,1,0,77,1,4,3,25,37,11,31,13,0,0,49,8,7,14,24,1,19,47,0,1,2,2,3,0,9,0,20,30,5,32,11,0,1,0,0,18,7,3,12,0,10,4,0,11,0,8,3,12,2,0,0,23,0,10,0,3,1,0,9,8,2,5,7,14,15,11,0,4,22,0,1,2,12,2,6,51,2,1,0,1,1,0,4,3,9,0,4,1,10,3,1,0,16,14,18,1,2,3,2,6,0,84,1,1,11,2,2,0,9,0,2,4,16,0,16,31,0,5,4,28,0,2,12,0,1,9,0,0,7,48,15,8,3,4,0,18,0,8,0,2,5,1,0,3,0,3,5,0,2,1,14,6,0,47,89,11,0,8,0,2,0,0,2,7,0,5,1,8,25,0,27,18,0,35,49,7,2,4,3,3,11,34,0,1,0,2,0,3,0,0,0,72,10,1,27,0,1,0,0,0,3,12,0,5,16,0,11,0,0,2,0,3,1,0,1,0,2,0,0,0,1,2,1,2,3,1,3,0,1,0,0,43,18,9,8,11,2,2,1,3,5,4,0,0,3,0,9,4,3,1,1,6,6,32,0,0,1,1,0,12,2,18,2,0,3,7,2,0,35,17,0,3,11,19,1,15,0,5,1,2,0,19,0,56,0,7,0,1,0,3,112,0,1,38,3,4,0,2,0,5,0,0,0,0,1,1,0,2,1,0,16,0,0,3,0,1,1,1,8,1,2,6,19,7,0,3,4,2,2,2,0,28,10,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,47,24,3,2,1,2,0,0,1,0,0,11,5,2,0,9,2,2,5,0,0,0,0,1,0,0,2,4,0,0,10,18,1,2,0,6,1,0,1,0,0,1,2,0,5,0,172,0,0,21,14,7,0,0,2,14,3,4,0,1,68,2,0,1,6,0,9,1,1,0
203,41,19,19,7,21,23,262,29,51,8,52,28,2,11,2,18,4,6,92,3,1,1,5,14,12,18,11,3,4,29,43,19,19,4,10,8,9,4,373,6,39,2,9,51,7,7,4,8,7,53,4,9,1,9,4,6,6,77,48,9,22,27,2,1,14,4,4,0,10,40,58,13,2,3,24,5,0,4,5,22,24,6,2,54,7,1,1,3,54,2,5,3,16,41,5,71,0,1,3,40,10,9,10,3,1,4,59,3,13,0,5,2,10,0,14,31,4,4,12,0,2,0,3,3,11,1,3,5,12,7,10,5,4,4,16,2,5,6,3,3,5,3,7,0,24,0,21,15,9,3,0,1,12,1,7,1,7,5,0,0,2,10,2,6,45,2,1,3,2,0,5,0,17,13,2,6,10,30,1,8,0,12,18,19,0,0,0,3,3,5,23,2,2,7,2,30,1,2,1,3,6,56,0,4,21,4,1,6,13,1,5,2,2,3,26,1,11,2,109,3,0,2,5,1,25,2,2,20,2,15,2,9,8,1,2,2,10,12,6,11,12,0,126,48,7,0,17,1,3,27,1,2,4,3,14,6,0,8,1,26,3,0,46,17,1,2,0,4,2,106,26,11,0,3,3,1,2,9,0,1,93,3,10,3,3,0,1,20,0,3,7,4,11,3,3,3,1,0,12,28,3,5,0,2,0,0,4,0,4,4,5,46,4,13,6,2,8,1,2,2,9,18,28,9,1,0,0,2,12,2,6,3,1,0,2,1,2,2,0,4,20,11,20,0,2,4,3,1,11,4,13,1,0,6,11,0,7,2,0,9,1,3,10,0,8,0,0,0,1,2,37,0,7,0,4,1,3,2,7,58,3,3,37,5,4,0,16,7,7,12,5,1,2,0,10,0,8,6,1,19,0,6,2,0,3,7,8,8,4,1,1,6,2,1,4,0,6,5,1,0,1,6,12,2,2,6,14,4,3,6,0,3,3,3,1,1,0,3,4,1,0,29,9,6,1,4,0,2,9,12,17,4,4,3,2,3,7,1,0,5,0,3,2,0,2,0,2,5,5,1,1,7,1,2,10,4,5,1,0,8,0,1,1,2,9,8,1,136,0,0,11,2,8,1,3,4,11,5,11,4,2,18,4,1,0,10,1,5,1,0,1
204,2,2,2,22,0,21,256,60,1,58,59,160,0,27,0,11,3,0,58,55,0,1,5,22,0,2,2,1,2,14,14,20,5,0,0,0,6,5,1,5,0,0,2,56,0,23,5,3,2,30,5,1,0,7,0,3,5,264,2,25,3,0,11,11,23,1,5,0,1,76,13,8,12,75,98,5,0,26,3,2,60,14,0,15,76,5,5,3,206,4,0,3,14,11,2,22,10,0,0,92,11,1,6,3,34,25,10,0,0,36,0,0,0,8,0,8,11,3,8,11,0,2,0,1,0,0,1,12,0,10,3,3,1,1,2,1,5,7,0,0,24,0,0,0,1,3,0,2,0,0,1,87,0,15,5,0,1,79,0,0,0,16,1,5,9,0,0,0,1,0,1,2,2,5,0,0,0,3,0,1,0,1,0,2,0,1,1,0,2,0,165,0,0,1,0,0,0,4,3,2,0,8,0,46,4,1,1,1,60,0,7,3,0,1,5,0,0,3,14,7,2,3,3,0,1,0,0,0,5,0,0,0,4,0,1,1,0,0,1,26,32,0,25,37,18,0,3,0,1,0,0,9,0,0,0,1,16,15,0,13,2,0,4,55,1,0,21,2,4,0,5,0,0,0,1,0,0,0,0,0,29,7,5,24,0,0,2,0,0,1,31,0,10,16,0,9,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,55,4,3,3,12,0,11,1,0,8,0,0,0,0,0,6,0,8,0,2,0,4,28,0,0,0,2,0,4,11,2,0,0,1,2,0,0,4,31,0,0,0,4,0,6,0,0,0,3,1,1,0,170,0,2,0,0,0,0,17,0,0,14,0,0,0,0,0,0,1,0,9,0,0,0,0,0,9,0,0,0,0,0,0,2,0,1,7,0,0,0,15,0,0,0,0,1,0,0,3,1,0,13,9,1,0,0,1,0,45,1,0,0,0,0,0,0,0,0,0,2,2,144,2,14,3,0,0,1,0,0,0,3,0,0,0,45,0,0,6,0,0,0,0,0,1,0,3,1,3,0,6,6,0,0,0,4,3,1,0,0,0,0,0,21,2,0,4,0,0,5,1,14,0,0,0,6,1,6,0,0,177,0,0,0,12,0,6,0,0,0
205,31,14,10,7,5,25,224,49,7,8,64,26,6,6,0,22,1,4,45,1,4,2,10,41,11,12,20,3,3,32,38,39,24,0,2,1,15,2,47,25,9,0,21,128,7,5,3,11,15,42,5,4,1,8,2,6,6,53,33,19,3,13,1,2,21,18,4,2,1,103,51,12,5,4,58,2,0,5,1,24,47,32,3,33,10,4,0,0,78,3,5,7,13,47,2,54,1,5,0,76,8,5,7,16,4,1,98,1,2,13,4,2,5,4,11,33,7,4,9,5,4,3,0,0,14,6,7,3,7,20,15,12,13,7,5,1,7,6,0,1,7,1,4,0,21,7,4,13,7,3,1,5,15,1,9,2,5,22,2,0,2,11,2,8,58,2,0,1,6,3,10,4,3,10,1,16,2,15,3,0,0,17,25,15,0,0,2,2,4,1,47,1,0,3,2,16,0,3,4,5,7,38,0,27,9,2,1,2,15,1,4,2,1,9,21,1,6,4,68,7,1,1,3,2,11,0,2,9,1,6,0,1,13,0,1,3,0,10,5,35,37,0,74,56,8,0,18,3,6,25,3,2,0,1,10,9,3,76,0,32,10,0,41,79,7,2,0,4,12,21,64,0,4,0,4,4,1,1,1,0,77,1,8,7,1,3,1,2,0,13,25,3,14,3,2,1,1,2,18,13,3,5,0,0,0,9,6,0,3,1,1,6,1,2,4,5,2,0,0,3,21,17,16,11,6,0,0,0,8,6,5,1,2,4,1,1,2,1,1,14,24,14,30,0,1,3,1,2,17,12,11,3,0,3,15,0,13,10,2,2,2,3,7,1,14,0,0,2,1,0,34,0,27,0,1,0,6,0,7,56,0,15,35,13,3,0,0,6,4,7,6,4,1,0,2,0,8,0,0,11,0,3,2,0,0,1,4,12,2,20,0,11,3,0,4,1,6,4,0,4,14,8,10,1,1,3,5,0,1,19,0,1,0,1,0,0,0,3,0,1,1,29,26,7,0,1,1,1,5,6,11,6,8,4,1,4,24,1,0,7,0,0,0,0,1,0,1,8,3,1,0,12,3,1,3,1,3,6,1,0,0,0,3,3,3,11,1,52,0,0,8,6,7,0,1,0,13,5,2,2,4,63,3,1,1,19,1,12,5,2,2
206,6,6,14,10,3,2,163,63,0,3,34,0,0,3,0,10,0,0,6,1,0,0,3,9,2,0,4,3,0,19,15,11,1,2,0,0,10,1,8,8,1,0,1,28,0,20,0,5,13,6,18,4,0,7,0,1,2,64,19,1,1,6,5,1,3,11,0,0,0,32,51,14,14,4,11,0,1,5,0,15,45,14,4,22,6,2,0,0,56,2,1,4,4,5,0,26,0,10,0,54,3,0,0,9,0,1,29,4,3,4,0,0,7,0,0,13,14,0,0,0,1,0,0,0,9,0,0,3,1,8,3,2,52,0,4,0,1,0,0,1,1,0,12,0,0,2,3,11,14,0,1,17,4,2,0,0,3,2,0,1,1,1,1,2,61,0,1,0,1,0,0,0,2,1,1,2,1,7,4,4,0,13,261,3,1,1,0,4,1,0,40,0,0,1,1,9,0,0,0,0,4,35,0,2,31,3,3,0,9,0,0,7,0,1,30,0,0,1,77,5,2,0,0,1,2,0,9,1,0,0,0,0,0,0,1,0,0,8,4,2,2,2,78,68,14,0,25,1,1,1,2,1,0,0,7,4,1,106,0,24,1,0,84,40,3,0,2,8,1,0,33,1,1,0,0,5,0,0,0,0,113,1,8,4,0,0,0,1,0,0,9,0,4,20,0,0,0,0,8,0,5,9,0,2,0,1,20,0,2,0,3,5,1,0,1,3,1,1,1,0,12,12,19,8,0,0,2,0,7,4,2,0,0,3,0,0,0,3,1,5,6,8,19,0,0,0,1,1,13,3,3,0,0,0,1,0,2,3,1,2,1,0,53,3,7,1,0,0,0,0,42,0,77,0,103,0,0,0,1,76,0,0,14,7,2,0,0,0,0,1,2,0,0,7,0,0,1,0,0,2,0,0,0,1,0,0,5,2,0,0,1,5,3,2,4,2,1,0,2,1,1,0,20,0,0,0,1,0,0,1,0,0,28,0,1,0,0,0,0,0,0,57,28,8,0,0,0,0,25,0,0,0,2,0,0,1,5,0,4,1,0,0,0,0,5,0,4,3,2,0,0,7,0,1,5,1,2,0,1,10,0,3,0,1,0,0,0,29,0,0,1,12,1,0,1,0,10,0,7,0,1,124,0,3,1,5,0,4,0,0,1
207,11,20,13,21,4,14,221,62,2,10,61,31,2,7,0,51,7,2,43,8,2,3,3,9,3,5,5,1,3,41,59,34,4,2,0,0,6,4,22,5,0,0,4,69,9,23,7,14,4,22,4,6,0,4,4,9,1,57,36,5,1,4,4,1,15,21,0,4,0,23,47,16,8,7,12,3,0,7,8,27,78,13,2,30,26,3,1,0,100,0,2,5,10,15,1,23,2,4,0,78,19,6,19,10,2,3,80,1,0,1,2,0,1,1,1,7,20,5,3,2,0,0,0,0,21,3,3,2,0,7,5,1,40,3,4,0,4,2,1,3,16,0,7,0,5,1,1,30,23,0,0,23,5,5,6,2,4,31,0,6,2,10,2,10,19,1,1,0,0,0,0,3,2,7,0,3,4,20,2,2,0,21,33,26,0,1,2,1,4,0,74,0,1,5,0,11,0,5,0,2,3,16,0,13,7,0,3,1,19,1,2,5,0,3,11,0,1,1,48,2,11,2,1,2,8,0,6,1,0,11,2,0,2,0,4,0,0,2,1,12,6,0,65,152,5,0,15,1,2,3,0,4,2,0,6,8,10,81,1,26,31,2,36,47,8,2,2,4,1,7,41,1,0,0,0,0,0,0,1,0,129,15,12,12,3,1,0,0,0,1,10,1,3,7,0,2,2,1,5,3,4,6,0,1,0,1,2,0,0,0,5,0,7,15,1,5,0,0,0,0,40,16,7,10,5,1,2,0,6,5,2,0,0,1,2,1,0,3,0,2,11,11,36,1,0,2,2,0,14,9,9,0,0,5,8,1,2,26,2,2,6,2,41,5,10,0,8,0,1,1,11,0,66,0,24,0,0,0,3,156,0,0,37,7,2,0,0,4,8,3,0,1,0,0,0,0,2,2,1,6,0,0,0,1,9,1,3,10,2,0,4,20,11,0,1,2,0,0,2,5,5,4,21,0,0,0,0,1,0,0,0,0,0,1,0,2,1,4,0,0,1,37,51,18,0,1,0,0,8,0,1,0,8,2,2,0,5,0,5,2,0,0,0,0,2,0,1,3,3,2,0,16,8,0,1,0,3,0,3,5,0,0,0,1,0,4,0,35,0,0,8,25,10,0,21,2,8,2,3,1,1,125,3,0,0,11,1,11,3,0,0
208,6,37,9,12,3,11,279,44,2,11,76,23,1,5,1,29,3,2,52,12,2,2,1,13,3,9,7,2,1,33,43,43,6,1,2,1,9,8,104,6,1,4,10,51,3,28,5,7,19,54,3,2,0,7,3,7,13,18,33,12,0,6,3,6,26,15,4,1,1,26,33,11,7,2,15,8,0,1,3,22,97,11,1,21,21,2,0,0,84,5,4,2,12,12,6,37,4,4,1,81,11,2,12,9,7,1,73,1,2,5,3,0,1,8,0,19,9,2,6,5,0,0,0,0,6,5,1,4,6,13,2,0,22,3,7,1,3,13,0,0,16,0,1,0,2,2,1,19,12,0,0,11,6,7,9,0,5,47,0,1,1,4,0,8,74,0,0,0,1,2,0,3,4,3,1,8,1,3,4,0,1,17,37,14,0,1,5,5,3,0,124,7,1,4,2,1,0,8,1,2,5,40,0,34,34,5,4,2,23,1,1,0,4,3,15,1,2,1,45,7,2,5,4,0,11,0,3,0,1,2,0,0,6,0,0,4,1,1,0,10,16,0,54,122,16,0,20,0,2,0,3,6,2,0,6,4,7,57,0,32,20,1,43,56,4,0,2,2,2,46,31,1,8,0,3,4,2,0,0,0,82,8,1,6,0,1,1,0,0,5,19,0,5,4,0,1,1,0,1,10,12,4,0,1,0,2,2,2,0,3,1,12,3,3,1,3,0,0,0,0,59,29,18,7,7,0,1,0,7,4,11,1,0,0,0,3,0,7,0,3,11,50,36,0,1,0,0,1,12,7,14,4,0,3,8,1,1,38,0,1,12,10,12,4,17,0,9,2,5,2,10,0,36,0,10,0,0,0,4,223,0,2,27,13,4,0,2,1,2,4,1,0,0,0,1,0,2,1,1,7,0,0,2,0,1,1,2,6,2,2,3,16,10,0,5,1,5,1,1,5,7,3,14,0,5,1,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,24,60,10,1,0,2,0,1,1,1,0,7,1,3,0,7,0,0,6,0,0,0,0,3,0,1,5,8,0,0,14,10,2,0,0,0,1,1,1,0,0,2,1,0,4,0,41,0,0,14,10,19,0,0,0,7,1,5,0,3,119,2,0,0,1,0,7,1,1,0
